cfg,dia,minZ,theta_deg,fs_planos,poa_planta_Wm2
5,21-dic,700,-33.25,0.00000000e+0,266.598266
5,21-dic,700,-33,0.00000000e+0,267.572380
5,21-dic,700,-32.75,0.00000000e+0,268.541737
5,21-dic,700,-32.5,0.00000000e+0,269.506320
5,21-dic,700,-32.25,0.00000000e+0,270.466111
5,21-dic,700,-32,0.00000000e+0,271.421091
5,21-dic,700,-31.75,0.00000000e+0,272.371242
5,21-dic,700,-31.5,0.00000000e+0,273.316547
5,21-dic,700,-31.25,0.00000000e+0,274.256988
5,21-dic,700,-31,0.00000000e+0,275.192547
5,21-dic,700,-30.75,0.00000000e+0,276.123207
5,21-dic,700,-30.5,0.00000000e+0,277.048950
5,21-dic,700,-30.25,0.00000000e+0,277.969759
5,21-dic,700,-30,0.00000000e+0,278.885616
5,21-dic,700,-29.75,0.00000000e+0,279.796505
5,21-dic,700,-29.5,0.00000000e+0,280.702408
5,21-dic,700,-29.25,0.00000000e+0,281.603309
5,21-dic,700,-29,0.00000000e+0,282.499190
5,21-dic,700,-28.75,0.00000000e+0,283.390034
5,21-dic,700,-28.5,0.00000000e+0,284.275826
5,21-dic,700,-28.25,0.00000000e+0,285.156548
5,21-dic,700,-28,0.00000000e+0,286.032184
5,21-dic,700,-27.75,0.00000000e+0,286.902718
5,21-dic,700,-27.5,0.00000000e+0,287.768133
5,21-dic,700,-27.25,0.00000000e+0,288.628413
5,21-dic,700,-27,0.00000000e+0,289.483542
5,21-dic,700,-26.75,0.00000000e+0,290.333504
5,21-dic,700,-26.5,0.00000000e+0,291.178284
5,21-dic,700,-26.25,0.00000000e+0,292.017865
5,21-dic,700,-26,0.00000000e+0,292.852231
5,21-dic,700,-25.75,0.00000000e+0,293.681368
5,21-dic,700,-25.5,0.00000000e+0,294.505260
5,21-dic,700,-25.25,0.00000000e+0,295.323891
5,21-dic,700,-25,0.00000000e+0,296.137246
5,21-dic,700,-24.75,0.00000000e+0,296.945310
5,21-dic,700,-24.5,0.00000000e+0,297.748069
5,21-dic,700,-24.25,0.00000000e+0,298.545506
5,21-dic,700,-24,0.00000000e+0,299.337608
5,21-dic,700,-23.75,0.00000000e+0,300.124359
5,21-dic,700,-23.5,0.00000000e+0,300.905745
5,21-dic,700,-23.25,0.00000000e+0,301.681752
5,21-dic,700,-23,0.00000000e+0,302.452364
5,21-dic,700,-22.75,0.00000000e+0,303.217569
5,21-dic,700,-22.5,0.00000000e+0,303.977352
5,21-dic,700,-22.25,0.00000000e+0,304.731698
5,21-dic,700,-22,0.00000000e+0,305.480594
5,21-dic,700,-21.75,0.00000000e+0,306.224025
5,21-dic,700,-21.5,0.00000000e+0,306.961980
5,21-dic,700,-21.25,0.00000000e+0,307.694442
5,21-dic,700,-21,0.00000000e+0,308.421401
5,21-dic,700,-20.75,0.00000000e+0,309.142841
5,21-dic,700,-20.5,0.00000000e+0,309.858749
5,21-dic,700,-20.25,0.00000000e+0,310.569114
5,21-dic,700,-20,0.00000000e+0,311.273921
5,21-dic,700,-19.75,0.00000000e+0,311.973158
5,21-dic,700,-19.5,0.00000000e+0,312.666812
5,21-dic,700,-19.25,0.00000000e+0,313.354870
5,21-dic,700,-19,0.00000000e+0,314.037321
5,21-dic,700,-18.75,0.00000000e+0,314.714151
5,21-dic,700,-18.5,0.00000000e+0,315.385349
5,21-dic,700,-18.25,0.00000000e+0,316.050902
5,21-dic,700,-18,0.00000000e+0,316.710799
5,21-dic,700,-17.75,0.00000000e+0,317.365027
5,21-dic,700,-17.5,0.00000000e+0,318.013576
5,21-dic,700,-17.25,0.00000000e+0,318.656433
5,21-dic,700,-17,0.00000000e+0,319.293587
5,21-dic,700,-16.75,0.00000000e+0,319.925027
5,21-dic,700,-16.5,0.00000000e+0,320.550742
5,21-dic,700,-16.25,0.00000000e+0,321.170721
5,21-dic,700,-16,0.00000000e+0,321.784953
5,21-dic,700,-15.75,0.00000000e+0,322.393428
5,21-dic,700,-15.5,0.00000000e+0,322.996135
5,21-dic,700,-15.25,0.00000000e+0,323.593064
5,21-dic,700,-15,0.00000000e+0,324.184205
5,21-dic,700,-14.75,0.00000000e+0,324.769548
5,21-dic,700,-14.5,0.00000000e+0,325.349083
5,21-dic,700,-14.25,0.00000000e+0,325.922801
5,21-dic,700,-14,0.00000000e+0,326.490692
5,21-dic,700,-13.75,0.00000000e+0,327.052748
5,21-dic,700,-13.5,0.00000000e+0,327.608959
5,21-dic,700,-13.25,0.00000000e+0,328.159317
5,21-dic,700,-13,0.00000000e+0,328.703813
5,21-dic,700,-12.75,0.00000000e+0,329.242440
5,21-dic,700,-12.5,0.00000000e+0,329.775189
5,21-dic,700,-12.25,0.00000000e+0,330.302052
5,21-dic,700,-12,0.00000000e+0,330.823023
5,21-dic,700,-11.75,0.00000000e+0,331.338095
5,21-dic,700,-11.5,0.00000000e+0,331.847261
5,21-dic,700,-11.25,0.00000000e+0,332.350513
5,21-dic,700,-11,0.00000000e+0,332.847848
5,21-dic,700,-10.75,0.00000000e+0,333.339259
5,21-dic,700,-10.5,0.00000000e+0,333.824741
5,21-dic,700,-10.25,0.00000000e+0,334.304290
5,21-dic,700,-10,0.00000000e+0,334.777901
5,21-dic,700,-9.75,0.00000000e+0,335.245572
5,21-dic,700,-9.5,0.00000000e+0,335.707300
5,21-dic,700,-9.25,0.00000000e+0,336.163082
5,21-dic,700,-9,0.00000000e+0,336.612917
5,21-dic,700,-8.75,0.00000000e+0,337.056806
5,21-dic,700,-8.5,0.00000000e+0,337.494749
5,21-dic,700,-8.25,0.00000000e+0,337.926748
5,21-dic,700,-8,0.00000000e+0,338.352805
5,21-dic,700,-7.75,0.00000000e+0,338.772926
5,21-dic,700,-7.5,0.00000000e+0,339.187117
5,21-dic,700,-7.25,0.00000000e+0,339.595386
5,21-dic,700,-7,0.00000000e+0,339.997742
5,21-dic,700,-6.75,0.00000000e+0,340.394200
5,21-dic,700,-6.5,0.00000000e+0,340.784773
5,21-dic,700,-6.25,0.00000000e+0,341.169482
5,21-dic,700,-6,0.00000000e+0,341.548350
5,21-dic,700,-5.75,0.00000000e+0,341.921404
5,21-dic,700,-5.5,0.00000000e+0,342.288677
5,21-dic,700,-5.25,0.00000000e+0,342.650210
5,21-dic,700,-5,0.00000000e+0,343.006050
5,21-dic,700,-4.75,0.00000000e+0,343.356255
5,21-dic,700,-4.5,0.00000000e+0,343.700893
5,21-dic,700,-4.25,0.00000000e+0,344.043543
5,21-dic,700,-4,0.00000000e+0,344.383014
5,21-dic,700,-3.75,0.00000000e+0,344.716575
5,21-dic,700,-3.5,0.00000000e+0,345.044390
5,21-dic,700,-3.25,0.00000000e+0,345.366654
5,21-dic,700,-3,0.00000000e+0,345.683609
5,21-dic,700,-2.75,0.00000000e+0,345.995555
5,21-dic,700,-2.5,0.00000000e+0,346.302856
5,21-dic,700,-2.25,0.00000000e+0,346.605966
5,21-dic,700,-2,0.00000000e+0,346.905439
5,21-dic,700,-1.75,0.00000000e+0,347.201954
5,21-dic,700,-1.5,0.00000000e+0,347.496328
5,21-dic,700,-1.25,0.00000000e+0,347.789526
5,21-dic,700,-1,0.00000000e+0,348.082643
5,21-dic,700,-0.75,0.00000000e+0,348.376863
5,21-dic,700,-0.5,0.00000000e+0,348.673360
5,21-dic,700,-0.25,0.00000000e+0,348.973155
5,21-dic,700,0,0.00000000e+0,349.276953
5,21-dic,700,0.25,0.00000000e+0,349.585005
5,21-dic,700,0.5,0.00000000e+0,349.897048
5,21-dic,700,0.75,0.00000000e+0,350.212367
5,21-dic,700,1,0.00000000e+0,350.529927
5,21-dic,700,1.25,0.00000000e+0,350.848542
5,21-dic,700,1.5,0.00000000e+0,351.167020
5,21-dic,700,1.75,0.00000000e+0,351.484251
5,21-dic,700,2,0.00000000e+0,351.799260
5,21-dic,700,2.25,0.00000000e+0,352.111217
5,21-dic,700,2.5,0.00000000e+0,352.419433
5,21-dic,700,2.75,0.00000000e+0,352.723341
5,21-dic,700,3,0.00000000e+0,353.022477
5,21-dic,700,3.25,0.00000000e+0,353.316463
5,21-dic,700,3.5,0.00000000e+0,353.604989
5,21-dic,700,3.75,0.00000000e+0,353.887802
5,21-dic,700,4,0.00000000e+0,354.164693
5,21-dic,700,4.25,0.00000000e+0,354.435488
5,21-dic,700,4.5,0.00000000e+0,354.702907
5,21-dic,700,4.75,0.00000000e+0,354.968128
5,21-dic,700,5,0.00000000e+0,355.227561
5,21-dic,700,5.25,0.00000000e+0,355.481126
5,21-dic,700,5.5,0.00000000e+0,355.728755
5,21-dic,700,5.75,0.00000000e+0,355.970386
5,21-dic,700,6,0.00000000e+0,356.205970
5,21-dic,700,6.25,0.00000000e+0,356.435461
5,21-dic,700,6.5,0.00000000e+0,356.658820
5,21-dic,700,6.75,0.00000000e+0,356.876012
5,21-dic,700,7,0.00000000e+0,357.087006
5,21-dic,700,7.25,0.00000000e+0,357.291777
5,21-dic,700,7.5,0.00000000e+0,357.490298
5,21-dic,700,7.75,0.00000000e+0,357.682548
5,21-dic,700,8,0.00000000e+0,357.868508
5,21-dic,700,8.25,0.00000000e+0,358.048160
5,21-dic,700,8.5,0.00000000e+0,358.221488
5,21-dic,700,8.75,0.00000000e+0,358.388477
5,21-dic,700,9,0.00000000e+0,358.549114
5,21-dic,700,9.25,0.00000000e+0,358.703387
5,21-dic,700,9.5,0.00000000e+0,358.851284
5,21-dic,700,9.75,0.00000000e+0,358.992795
5,21-dic,700,10,0.00000000e+0,359.127910
5,21-dic,700,10.25,0.00000000e+0,359.256621
5,21-dic,700,10.5,0.00000000e+0,359.378920
5,21-dic,700,10.75,0.00000000e+0,359.494799
5,21-dic,700,11,0.00000000e+0,359.604252
5,21-dic,700,11.25,0.00000000e+0,359.707271
5,21-dic,700,11.5,0.00000000e+0,359.803851
5,21-dic,700,11.75,0.00000000e+0,359.893986
5,21-dic,700,12,0.00000000e+0,359.977672
5,21-dic,700,12.25,0.00000000e+0,360.054902
5,21-dic,700,12.5,0.00000000e+0,360.125674
5,21-dic,700,12.75,0.00000000e+0,360.189983
5,21-dic,700,13,0.00000000e+0,360.247825
5,21-dic,700,13.25,0.00000000e+0,360.299197
5,21-dic,700,13.5,0.00000000e+0,360.344095
5,21-dic,700,13.75,0.00000000e+0,360.382517
5,21-dic,700,14,0.00000000e+0,360.414459
5,21-dic,700,14.25,0.00000000e+0,360.439920
5,21-dic,700,14.5,0.00000000e+0,360.458898
5,21-dic,700,14.75,0.00000000e+0,360.471389
5,21-dic,700,15,0.00000000e+0,360.477394
5,21-dic,700,15.25,0.00000000e+0,360.476909
5,21-dic,700,15.5,0.00000000e+0,360.469934
5,21-dic,700,15.75,0.00000000e+0,360.456467
5,21-dic,700,16,0.00000000e+0,360.436508
5,21-dic,700,16.25,0.00000000e+0,360.410056
5,21-dic,700,16.5,0.00000000e+0,360.377110
5,21-dic,700,16.75,0.00000000e+0,360.337669
5,21-dic,700,17,0.00000000e+0,360.291734
5,21-dic,700,17.25,0.00000000e+0,360.239305
5,21-dic,700,17.5,0.00000000e+0,360.180381
5,21-dic,700,17.75,0.00000000e+0,360.114963
5,21-dic,700,18,0.00000000e+0,360.043051
5,21-dic,700,18.25,0.00000000e+0,359.964645
5,21-dic,700,18.5,0.00000000e+0,359.879747
5,21-dic,700,18.75,0.00000000e+0,359.788358
5,21-dic,700,19,0.00000000e+0,359.690478
5,21-dic,700,19.25,0.00000000e+0,359.586108
5,21-dic,700,19.5,0.00000000e+0,359.475250
5,21-dic,700,19.75,0.00000000e+0,359.357906
5,21-dic,700,20,0.00000000e+0,359.234076
5,21-dic,700,20.25,0.00000000e+0,359.103763
5,21-dic,700,20.5,0.00000000e+0,358.966969
5,21-dic,700,20.75,0.00000000e+0,358.823696
5,21-dic,700,21,0.00000000e+0,358.673945
5,21-dic,700,21.25,0.00000000e+0,358.517720
5,21-dic,700,21.5,0.00000000e+0,358.355022
5,21-dic,700,21.75,0.00000000e+0,358.185854
5,21-dic,700,22,0.00000000e+0,358.010220
5,21-dic,700,22.25,0.00000000e+0,357.828121
5,21-dic,700,22.5,0.00000000e+0,357.639562
5,21-dic,700,22.75,0.00000000e+0,357.444544
5,21-dic,700,23,0.00000000e+0,357.243072
5,21-dic,700,23.25,0.00000000e+0,357.035148
5,21-dic,700,23.5,0.00000000e+0,356.820777
5,21-dic,700,23.75,0.00000000e+0,356.599962
5,21-dic,700,24,0.00000000e+0,356.372706
5,21-dic,700,24.25,0.00000000e+0,356.139014
5,21-dic,700,24.5,0.00000000e+0,355.898890
5,21-dic,700,24.75,0.00000000e+0,355.652338
5,21-dic,700,25,0.00000000e+0,355.399362
5,21-dic,700,25.25,0.00000000e+0,355.139967
5,21-dic,700,25.5,0.00000000e+0,354.874157
5,21-dic,700,25.75,0.00000000e+0,354.601938
5,21-dic,700,26,0.00000000e+0,354.323313
5,21-dic,700,26.25,0.00000000e+0,354.038288
5,21-dic,700,26.5,0.00000000e+0,353.746869
5,21-dic,700,26.75,0.00000000e+0,353.449059
5,21-dic,700,27,0.00000000e+0,353.144865
5,21-dic,700,27.25,0.00000000e+0,352.834292
5,21-dic,700,27.5,0.00000000e+0,352.517346
5,21-dic,700,27.75,0.00000000e+0,352.194032
5,21-dic,700,28,0.00000000e+0,351.864357
5,21-dic,700,28.25,0.00000000e+0,351.528325
5,21-dic,700,28.5,0.00000000e+0,351.185944
5,21-dic,700,28.75,0.00000000e+0,350.837220
5,21-dic,700,29,0.00000000e+0,350.482158
5,21-dic,700,29.25,0.00000000e+0,350.120766
5,21-dic,700,29.5,0.00000000e+0,349.753050
5,21-dic,700,29.75,0.00000000e+0,349.379016
5,21-dic,700,30,0.00000000e+0,348.998673
5,21-dic,700,30.25,0.00000000e+0,348.612025
5,21-dic,700,30.5,0.00000000e+0,348.219082
5,21-dic,700,30.75,0.00000000e+0,347.819849
5,21-dic,700,31,0.00000000e+0,347.414334
5,21-dic,700,31.25,0.00000000e+0,347.002545
5,21-dic,700,31.5,0.00000000e+0,346.584490
5,21-dic,700,31.75,0.00000000e+0,346.160175
5,21-dic,700,32,0.00000000e+0,345.729609
5,21-dic,700,32.25,0.00000000e+0,345.292800
5,21-dic,700,32.5,0.00000000e+0,344.849756
5,21-dic,700,32.75,0.00000000e+0,344.400484
5,21-dic,700,33,0.00000000e+0,343.944994
5,21-dic,700,33.25,0.00000000e+0,343.483294
5,21-dic,700,33.5,0.00000000e+0,343.015392
5,21-dic,700,33.75,0.00000000e+0,342.541297
5,21-dic,700,34,0.00000000e+0,342.061018
5,21-dic,700,34.25,0.00000000e+0,341.574563
5,21-dic,700,34.5,0.00000000e+0,341.081942
5,21-dic,700,34.75,0.00000000e+0,340.583164
5,21-dic,700,35,0.00000000e+0,340.078237
5,21-dic,700,35.25,0.00000000e+0,339.567173
5,21-dic,700,35.5,0.00000000e+0,339.049979
5,21-dic,700,35.75,0.00000000e+0,338.526666
5,21-dic,700,36,0.00000000e+0,337.997243
5,21-dic,700,36.25,0.00000000e+0,337.461721
5,21-dic,700,36.5,0.00000000e+0,336.920108
5,21-dic,700,36.75,0.00000000e+0,336.372416
5,21-dic,700,37,0.00000000e+0,335.818655
5,21-dic,700,37.25,0.00000000e+0,335.258834
5,21-dic,700,37.5,0.00000000e+0,334.692964
5,21-dic,700,37.75,0.00000000e+0,334.121056
5,21-dic,700,38,0.00000000e+0,333.543121
5,21-dic,700,38.25,0.00000000e+0,332.959169
5,21-dic,700,38.5,0.00000000e+0,332.369211
5,21-dic,700,38.75,0.00000000e+0,331.773258
5,21-dic,700,39,0.00000000e+0,331.171321
5,21-dic,700,39.25,0.00000000e+0,330.563412
5,21-dic,700,39.5,0.00000000e+0,329.949542
5,21-dic,700,39.75,0.00000000e+0,329.329722
5,21-dic,700,40,0.00000000e+0,328.703964
5,21-dic,700,40.25,0.00000000e+0,328.072280
5,21-dic,700,40.5,0.00000000e+0,327.434681
5,21-dic,700,40.75,0.00000000e+0,326.791180
5,21-dic,700,41,0.00000000e+0,326.141788
5,21-dic,700,41.25,0.00000000e+0,325.486518
5,21-dic,700,41.5,0.00000000e+0,324.825382
5,21-dic,700,41.75,0.00000000e+0,324.158392
5,21-dic,700,42,0.00000000e+0,323.485560
5,21-dic,700,42.25,0.00000000e+0,322.806901
5,21-dic,700,42.5,0.00000000e+0,322.122425
5,21-dic,700,42.75,0.00000000e+0,321.432146
5,21-dic,700,43,0.00000000e+0,320.736077
5,21-dic,700,43.25,0.00000000e+0,320.034231
5,21-dic,700,43.5,0.00000000e+0,319.326621
5,21-dic,700,43.75,0.00000000e+0,318.613260
5,21-dic,700,44,0.00000000e+0,317.894162
5,21-dic,700,44.25,0.00000000e+0,317.169340
5,21-dic,700,44.5,0.00000000e+0,316.438808
5,21-dic,700,44.75,0.00000000e+0,315.702580
5,21-dic,700,45,0.00000000e+0,314.960669
5,21-dic,700,45.25,0.00000000e+0,314.213089
5,21-dic,700,45.5,0.00000000e+0,313.459854
5,21-dic,700,45.75,0.00000000e+0,312.700979
5,21-dic,700,46,0.00000000e+0,311.936478
5,21-dic,700,46.25,0.00000000e+0,311.166364
5,21-dic,700,46.5,0.00000000e+0,310.390653
5,21-dic,700,46.75,0.00000000e+0,309.609360
5,21-dic,700,47,0.00000000e+0,308.822498
5,21-dic,700,47.25,0.00000000e+0,308.030082
5,21-dic,700,47.5,0.00000000e+0,307.232128
5,21-dic,700,47.75,0.00000000e+0,306.428651
5,21-dic,700,48,0.00000000e+0,305.619665
5,21-dic,700,48.25,0.00000000e+0,304.805185
5,21-dic,700,48.5,0.00000000e+0,303.985228
5,21-dic,700,48.75,0.00000000e+0,303.159808
5,21-dic,700,49,0.00000000e+0,302.328942
5,21-dic,700,49.25,0.00000000e+0,301.492643
5,21-dic,700,49.5,0.00000000e+0,300.650930
5,21-dic,700,49.75,0.00000000e+0,299.803816
5,21-dic,700,50,0.00000000e+0,298.951319
5,21-dic,700,50.25,0.00000000e+0,298.093454
5,21-dic,700,50.5,0.00000000e+0,297.230237
5,21-dic,700,50.75,0.00000000e+0,296.361684
5,21-dic,700,51,0.00000000e+0,295.487813
5,21-dic,700,51.25,0.00000000e+0,294.608638
5,21-dic,700,51.5,0.00000000e+0,293.724178
5,21-dic,700,51.75,0.00000000e+0,292.834448
5,21-dic,700,52,0.00000000e+0,291.939466
5,21-dic,700,52.25,0.00000000e+0,291.039247
5,21-dic,700,52.5,0.00000000e+0,290.133810
5,21-dic,700,52.75,0.00000000e+0,289.223171
5,21-dic,700,53,0.00000000e+0,288.307347
5,21-dic,700,53.25,0.00000000e+0,287.386356
5,21-dic,700,53.5,0.00000000e+0,286.460214
5,21-dic,700,53.75,0.00000000e+0,285.528940
5,21-dic,700,54,0.00000000e+0,284.592551
5,21-dic,700,54.25,0.00000000e+0,283.651064
5,21-dic,700,54.5,0.00000000e+0,282.704497
5,21-dic,700,54.75,0.00000000e+0,281.752868
5,21-dic,700,55,0.00000000e+0,280.796196
5,21-dic,740,-55,0.00000000e+0,274.484389
5,21-dic,740,-54.75,0.00000000e+0,275.464493
5,21-dic,740,-54.5,0.00000000e+0,276.439675
5,21-dic,740,-54.25,0.00000000e+0,277.409915
5,21-dic,740,-54,0.00000000e+0,278.375195
5,21-dic,740,-53.75,0.00000000e+0,279.335496
5,21-dic,740,-53.5,0.00000000e+0,280.290802
5,21-dic,740,-53.25,0.00000000e+0,281.241094
5,21-dic,740,-53,0.00000000e+0,282.186353
5,21-dic,740,-52.75,0.00000000e+0,283.126562
5,21-dic,740,-52.5,0.00000000e+0,284.061704
5,21-dic,740,-52.25,0.00000000e+0,284.991761
5,21-dic,740,-52,0.00000000e+0,285.916715
5,21-dic,740,-51.75,0.00000000e+0,286.836548
5,21-dic,740,-51.5,0.00000000e+0,287.751244
5,21-dic,740,-51.25,0.00000000e+0,288.660786
5,21-dic,740,-51,0.00000000e+0,289.565155
5,21-dic,740,-50.75,0.00000000e+0,290.464336
5,21-dic,740,-50.5,0.00000000e+0,291.358311
5,21-dic,740,-50.25,0.00000000e+0,292.247064
5,21-dic,740,-50,0.00000000e+0,293.130577
5,21-dic,740,-49.75,0.00000000e+0,294.008834
5,21-dic,740,-49.5,0.00000000e+0,294.881818
5,21-dic,740,-49.25,0.00000000e+0,295.749514
5,21-dic,740,-49,0.00000000e+0,296.611904
5,21-dic,740,-48.75,0.00000000e+0,297.468973
5,21-dic,740,-48.5,0.00000000e+0,298.320704
5,21-dic,740,-48.25,0.00000000e+0,299.167082
5,21-dic,740,-48,0.00000000e+0,300.008090
5,21-dic,740,-47.75,0.00000000e+0,300.843713
5,21-dic,740,-47.5,0.00000000e+0,301.673935
5,21-dic,740,-47.25,0.00000000e+0,302.498740
5,21-dic,740,-47,0.00000000e+0,303.318112
5,21-dic,740,-46.75,0.00000000e+0,304.132038
5,21-dic,740,-46.5,0.00000000e+0,304.940500
5,21-dic,740,-46.25,0.00000000e+0,305.743484
5,21-dic,740,-46,0.00000000e+0,306.540975
5,21-dic,740,-45.75,0.00000000e+0,307.332958
5,21-dic,740,-45.5,0.00000000e+0,308.119418
5,21-dic,740,-45.25,0.00000000e+0,308.900340
5,21-dic,740,-45,0.00000000e+0,309.675709
5,21-dic,740,-44.75,0.00000000e+0,310.445511
5,21-dic,740,-44.5,0.00000000e+0,311.209732
5,21-dic,740,-44.25,0.00000000e+0,311.968357
5,21-dic,740,-44,0.00000000e+0,312.721372
5,21-dic,740,-43.75,0.00000000e+0,313.468763
5,21-dic,740,-43.5,0.00000000e+0,314.210515
5,21-dic,740,-43.25,0.00000000e+0,314.946615
5,21-dic,740,-43,0.00000000e+0,315.677049
5,21-dic,740,-42.75,0.00000000e+0,316.401804
5,21-dic,740,-42.5,0.00000000e+0,317.120865
5,21-dic,740,-42.25,0.00000000e+0,317.834219
5,21-dic,740,-42,0.00000000e+0,318.541853
5,21-dic,740,-41.75,0.00000000e+0,319.243754
5,21-dic,740,-41.5,0.00000000e+0,319.939908
5,21-dic,740,-41.25,0.00000000e+0,320.630303
5,21-dic,740,-41,0.00000000e+0,321.314924
5,21-dic,740,-40.75,0.00000000e+0,321.993761
5,21-dic,740,-40.5,0.00000000e+0,322.666799
5,21-dic,740,-40.25,0.00000000e+0,323.334027
5,21-dic,740,-40,0.00000000e+0,323.995431
5,21-dic,740,-39.75,0.00000000e+0,324.651000
5,21-dic,740,-39.5,0.00000000e+0,325.300720
5,21-dic,740,-39.25,0.00000000e+0,325.944581
5,21-dic,740,-39,0.00000000e+0,326.582570
5,21-dic,740,-38.75,0.00000000e+0,327.214674
5,21-dic,740,-38.5,0.00000000e+0,327.840883
5,21-dic,740,-38.25,0.00000000e+0,328.461184
5,21-dic,740,-38,0.00000000e+0,329.075566
5,21-dic,740,-37.75,0.00000000e+0,329.684017
5,21-dic,740,-37.5,0.00000000e+0,330.286527
5,21-dic,740,-37.25,0.00000000e+0,330.883083
5,21-dic,740,-37,0.00000000e+0,331.473675
5,21-dic,740,-36.75,0.00000000e+0,332.058291
5,21-dic,740,-36.5,0.00000000e+0,332.636921
5,21-dic,740,-36.25,0.00000000e+0,333.209554
5,21-dic,740,-36,0.00000000e+0,333.776179
5,21-dic,740,-35.75,0.00000000e+0,334.336785
5,21-dic,740,-35.5,0.00000000e+0,334.891363
5,21-dic,740,-35.25,0.00000000e+0,335.439902
5,21-dic,740,-35,0.00000000e+0,335.982391
5,21-dic,740,-34.75,0.00000000e+0,336.518821
5,21-dic,740,-34.5,0.00000000e+0,337.049181
5,21-dic,740,-34.25,0.00000000e+0,337.573462
5,21-dic,740,-34,0.00000000e+0,338.091654
5,21-dic,740,-33.75,0.00000000e+0,338.603747
5,21-dic,740,-33.5,0.00000000e+0,339.109732
5,21-dic,740,-33.25,0.00000000e+0,339.609600
5,21-dic,740,-33,0.00000000e+0,340.103340
5,21-dic,740,-32.75,0.00000000e+0,340.590945
5,21-dic,740,-32.5,0.00000000e+0,341.072404
5,21-dic,740,-32.25,0.00000000e+0,341.547709
5,21-dic,740,-32,0.00000000e+0,342.016852
5,21-dic,740,-31.75,0.00000000e+0,342.479823
5,21-dic,740,-31.5,0.00000000e+0,342.936614
5,21-dic,740,-31.25,0.00000000e+0,343.387216
5,21-dic,740,-31,0.00000000e+0,343.831622
5,21-dic,740,-30.75,0.00000000e+0,344.269823
5,21-dic,740,-30.5,0.00000000e+0,344.701810
5,21-dic,740,-30.25,0.00000000e+0,345.127576
5,21-dic,740,-30,0.00000000e+0,345.547114
5,21-dic,740,-29.75,0.00000000e+0,345.960415
5,21-dic,740,-29.5,0.00000000e+0,346.367471
5,21-dic,740,-29.25,0.00000000e+0,346.768276
5,21-dic,740,-29,0.00000000e+0,347.162822
5,21-dic,740,-28.75,0.00000000e+0,347.551101
5,21-dic,740,-28.5,0.00000000e+0,347.933107
5,21-dic,740,-28.25,0.00000000e+0,348.308833
5,21-dic,740,-28,0.00000000e+0,348.678271
5,21-dic,740,-27.75,0.00000000e+0,349.041415
5,21-dic,740,-27.5,0.00000000e+0,349.398259
5,21-dic,740,-27.25,0.00000000e+0,349.748796
5,21-dic,740,-27,0.00000000e+0,350.093019
5,21-dic,740,-26.75,0.00000000e+0,350.430922
5,21-dic,740,-26.5,0.00000000e+0,350.762499
5,21-dic,740,-26.25,0.00000000e+0,351.087745
5,21-dic,740,-26,0.00000000e+0,351.406652
5,21-dic,740,-25.75,0.00000000e+0,351.719217
5,21-dic,740,-25.5,0.00000000e+0,352.025432
5,21-dic,740,-25.25,0.00000000e+0,352.325292
5,21-dic,740,-25,0.00000000e+0,352.618793
5,21-dic,740,-24.75,0.00000000e+0,352.905928
5,21-dic,740,-24.5,0.00000000e+0,353.186694
5,21-dic,740,-24.25,0.00000000e+0,353.461083
5,21-dic,740,-24,0.00000000e+0,353.729093
5,21-dic,740,-23.75,0.00000000e+0,353.990718
5,21-dic,740,-23.5,0.00000000e+0,354.245953
5,21-dic,740,-23.25,0.00000000e+0,354.494795
5,21-dic,740,-23,0.00000000e+0,354.737238
5,21-dic,740,-22.75,0.00000000e+0,354.973279
5,21-dic,740,-22.5,0.00000000e+0,355.202913
5,21-dic,740,-22.25,0.00000000e+0,355.426137
5,21-dic,740,-22,0.00000000e+0,355.642946
5,21-dic,740,-21.75,0.00000000e+0,355.853338
5,21-dic,740,-21.5,0.00000000e+0,356.057308
5,21-dic,740,-21.25,0.00000000e+0,356.254853
5,21-dic,740,-21,0.00000000e+0,356.445970
5,21-dic,740,-20.75,0.00000000e+0,356.630656
5,21-dic,740,-20.5,0.00000000e+0,356.808907
5,21-dic,740,-20.25,0.00000000e+0,356.980722
5,21-dic,740,-20,0.00000000e+0,357.146096
5,21-dic,740,-19.75,0.00000000e+0,357.305028
5,21-dic,740,-19.5,0.00000000e+0,357.457516
5,21-dic,740,-19.25,0.00000000e+0,357.603556
5,21-dic,740,-19,0.00000000e+0,357.743147
5,21-dic,740,-18.75,0.00000000e+0,357.876286
5,21-dic,740,-18.5,0.00000000e+0,358.002973
5,21-dic,740,-18.25,0.00000000e+0,358.123204
5,21-dic,740,-18,0.00000000e+0,358.236979
5,21-dic,740,-17.75,0.00000000e+0,358.344297
5,21-dic,740,-17.5,0.00000000e+0,358.445155
5,21-dic,740,-17.25,0.00000000e+0,358.539554
5,21-dic,740,-17,0.00000000e+0,358.627491
5,21-dic,740,-16.75,0.00000000e+0,358.708966
5,21-dic,740,-16.5,0.00000000e+0,358.783980
5,21-dic,740,-16.25,0.00000000e+0,358.852530
5,21-dic,740,-16,0.00000000e+0,358.914617
5,21-dic,740,-15.75,0.00000000e+0,358.970241
5,21-dic,740,-15.5,0.00000000e+0,359.019402
5,21-dic,740,-15.25,0.00000000e+0,359.062101
5,21-dic,740,-15,0.00000000e+0,359.098337
