datetime;main_state;backtracking;wind_from_east;active_security_position;angle;target_angle;soc;remaining_capacity;ps_voltage;ps_current;voltage;current;motor_voltage;motor_current;motor_current_peak;motor_state;motor_pwm;daily_motor_power_consumption;pcb_temp;battery_temp;alarms_1;alarms_2;hw_alarms;system_monitor_status;system_monitor_flags;power_section_alarms
2026-08-07 00:45:19;OFF;false;false;0;-56.10;-5.00;95;5543;0;1;26616;-23;0;0;0;OFF;0.00;0;24.9;23.1;0;0;0;0;32802;0
2026-08-07 00:45:34;OFF;false;false;0;-56.10;-5.00;95;5543;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;23.1;0;0;0;0;32802;0
2026-08-07 00:45:44;OFF;false;false;0;-56.20;-5.00;95;5543;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;23.1;0;0;0;0;32802;0
2026-08-07 00:45:54;OFF;false;false;0;-56.10;-5.00;95;5543;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;23.1;0;0;0;0;32802;0
2026-08-07 01:00:09;OFF;false;false;0;-56.10;-5.00;95;5537;0;1;26616;-23;0;0;0;OFF;0.00;0;24.9;22.8;0;0;0;0;32802;0
2026-08-07 01:00:19;OFF;false;false;0;-56.20;-5.00;95;5536;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;22.8;0;0;0;0;32802;0
2026-08-07 01:00:29;OFF;false;false;0;-56.20;-5.00;95;5536;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;22.8;0;0;0;0;32802;0
2026-08-07 01:00:39;OFF;false;false;0;-56.10;-5.00;95;5536;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;22.8;0;0;0;0;32802;0
2026-08-07 01:00:54;OFF;false;false;0;-56.20;-5.00;95;5536;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;22.8;0;0;0;0;32802;0
2026-08-07 01:15:00;OFF;false;false;0;-56.10;-5.00;95;5531;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;22.6;0;0;0;0;32802;0
2026-08-07 01:15:10;OFF;false;false;0;-56.10;-5.00;95;5531;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;22.6;0;0;0;0;32802;0
2026-08-07 01:15:20;OFF;false;false;0;-56.10;-5.00;95;5530;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;22.6;0;0;0;0;32802;0
2026-08-07 01:15:30;OFF;false;false;0;-56.20;-5.00;95;5530;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;22.6;0;0;0;0;32802;0
2026-08-07 01:15:40;OFF;false;false;0;-56.10;-5.00;95;5530;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;22.6;0;0;0;0;32802;0
2026-08-07 01:15:50;OFF;false;false;0;-56.10;-5.00;95;5530;0;1;26616;-24;0;0;0;OFF;0.00;0;24.9;22.6;0;0;0;0;32802;0
2026-08-07 01:30:01;OFF;false;false;0;-56.10;-5.00;94;5525;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.4;0;0;0;0;32802;0
2026-08-07 01:30:11;OFF;false;false;0;-56.10;-5.00;94;5525;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.4;0;0;0;0;32802;0
2026-08-07 01:30:21;OFF;false;false;0;-56.10;-5.00;94;5525;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.4;0;0;0;0;32802;0
2026-08-07 01:30:31;OFF;false;false;0;-56.10;-5.00;94;5524;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.4;0;0;0;0;32802;0
2026-08-07 01:30:41;OFF;false;false;0;-56.20;-5.00;94;5524;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.4;0;0;0;0;32802;0
2026-08-07 01:30:51;OFF;false;false;0;-56.20;-5.00;94;5524;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.4;0;0;0;0;32802;0
2026-08-07 01:45:01;OFF;false;false;0;-56.20;-5.00;94;5519;0;1;26616;-23;0;0;0;OFF;0.00;0;22.4;22.1;0;0;0;0;32802;0
2026-08-07 01:45:11;OFF;false;false;0;-56.10;-5.00;94;5519;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.1;0;0;0;0;32802;0
2026-08-07 01:45:21;OFF;false;false;0;-56.10;-5.00;94;5519;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.1;0;0;0;0;32802;0
2026-08-07 01:45:31;OFF;false;false;0;-56.10;-5.00;94;5519;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.1;0;0;0;0;32802;0
2026-08-07 01:45:41;OFF;false;false;0;-56.10;-5.00;94;5518;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.1;0;0;0;0;32802;0
2026-08-07 01:45:51;OFF;false;false;0;-56.10;-5.00;94;5518;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;22.1;0;0;0;0;32802;0
2026-08-07 02:00:06;OFF;false;false;0;-56.10;-5.00;94;5511;0;1;26616;-23;0;0;0;OFF;0.00;0;22.4;21.8;0;0;0;0;32802;0
2026-08-07 02:00:21;OFF;false;false;0;-56.00;-5.00;94;5511;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;21.8;0;0;0;0;32802;0
2026-08-07 02:00:31;OFF;false;false;0;-56.10;-5.00;94;5511;0;1;26616;-23;0;0;0;OFF;0.00;0;22.4;21.8;0;0;0;0;32802;0
2026-08-07 02:00:41;OFF;false;false;0;-56.10;-5.00;94;5511;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;21.8;0;0;0;0;32802;0
2026-08-07 02:00:51;OFF;false;false;0;-56.10;-5.00;94;5510;0;1;26616;-23;0;0;0;OFF;0.00;0;22.4;21.8;0;0;0;0;32802;0
2026-08-07 02:15:06;OFF;false;false;0;-56.10;-5.00;94;5505;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;21.5;0;0;0;0;32802;0
2026-08-07 02:15:16;OFF;false;false;0;-56.10;-5.00;94;5505;0;1;26616;-23;0;0;0;OFF;0.00;0;22.4;21.5;0;0;0;0;32802;0
2026-08-07 02:15:26;OFF;false;false;0;-56.10;-5.00;94;5505;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;21.5;0;0;0;0;32802;0
2026-08-07 02:15:41;OFF;false;false;0;-56.20;-5.00;94;5505;0;1;26624;-23;0;0;0;OFF;0.00;0;22.4;21.5;0;0;0;0;32802;0
2026-08-07 02:15:51;OFF;false;false;0;-56.20;-5.00;94;5505;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;21.5;0;0;0;0;32802;0
2026-08-07 02:30:06;OFF;false;false;0;-56.10;-5.00;94;5499;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;21.2;0;0;0;0;32802;0
2026-08-07 02:30:16;OFF;false;false;0;-56.10;-5.00;94;5499;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;21.2;0;0;0;0;32802;0
2026-08-07 02:30:26;OFF;false;false;0;-56.10;-5.00;94;5499;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;21.2;0;0;0;0;32802;0
2026-08-07 02:30:36;OFF;false;false;0;-56.10;-5.00;94;5499;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;21.2;0;0;0;0;32802;0
2026-08-07 02:30:46;OFF;false;false;0;-56.10;-5.00;94;5499;0;1;26616;-23;0;0;0;OFF;0.00;0;22.4;21.2;0;0;0;0;32802;0
2026-08-07 02:45:09;OFF;false;false;0;-56.20;-5.00;94;5493;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;20.8;0;0;0;0;32802;0
2026-08-07 02:45:19;OFF;false;false;0;-56.10;-5.00;94;5493;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.8;0;0;0;0;32802;0
2026-08-07 02:45:29;OFF;false;false;0;-56.10;-5.00;94;5493;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.8;0;0;0;0;32802;0
2026-08-07 02:45:39;OFF;false;false;0;-56.20;-5.00;94;5493;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.8;0;0;0;0;32802;0
2026-08-07 02:45:49;OFF;false;false;0;-56.10;-5.00;94;5493;0;1;26616;-24;0;0;0;OFF;0.00;0;22.4;20.8;0;0;0;0;32802;0
2026-08-07 02:45:59;OFF;false;false;0;-56.20;-5.00;94;5493;0;1;26608;-23;0;0;0;OFF;0.00;0;22.4;20.8;0;0;0;0;32802;0
2026-08-07 03:00:09;OFF;false;false;0;-56.10;-5.00;94;5481;0;1;26616;-23;0;0;0;OFF;0.00;0;22.4;20.5;0;0;0;0;32802;0
2026-08-07 03:00:19;OFF;false;false;0;-56.20;-5.00;94;5481;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.5;0;0;0;0;32802;0
2026-08-07 03:00:29;OFF;false;false;0;-56.10;-5.00;94;5481;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.5;0;0;0;0;32802;0
2026-08-07 03:00:39;OFF;false;false;0;-56.10;-5.00;94;5481;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.5;0;0;0;0;32802;0
2026-08-07 03:00:49;OFF;false;false;0;-56.10;-5.00;94;5481;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.5;0;0;0;0;32802;0
2026-08-07 03:00:59;OFF;false;false;0;-56.10;-5.00;94;5481;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.5;0;0;0;0;32802;0
2026-08-07 03:15:09;OFF;false;false;0;-56.20;-5.00;94;5475;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.3;0;0;0;0;32802;0
2026-08-07 03:15:19;OFF;false;false;0;-56.10;-5.00;94;5475;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.3;0;0;0;0;32802;0
2026-08-07 03:15:29;OFF;false;false;0;-56.10;-5.00;94;5475;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.3;0;0;0;0;32802;0
2026-08-07 03:15:39;OFF;false;false;0;-56.10;-5.00;94;5475;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.2;0;0;0;0;32802;0
2026-08-07 03:15:49;OFF;false;false;0;-56.10;-5.00;94;5475;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.2;0;0;0;0;32802;0
2026-08-07 03:15:59;OFF;false;false;0;-56.20;-5.00;94;5475;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20.2;0;0;0;0;32802;0
2026-08-07 03:30:04;OFF;false;false;0;-56.00;-5.00;94;5469;0;1;26608;-23;0;0;0;OFF;0.00;0;22.4;20;0;0;0;0;32802;0
2026-08-07 03:30:14;OFF;false;false;0;-56.10;-5.00;94;5469;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;20;0;0;0;0;32802;0
2026-08-07 03:30:29;OFF;false;false;0;-56.10;-5.00;94;5469;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20;0;0;0;0;32802;0
2026-08-07 03:30:39;OFF;false;false;0;-56.10;-5.00;94;5469;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20;0;0;0;0;32802;0
2026-08-07 03:30:49;OFF;false;false;0;-56.10;-5.00;94;5469;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;20;0;0;0;0;32802;0
2026-08-07 03:30:59;OFF;false;false;0;-56.10;-5.00;94;5469;0;1;26608;-23;0;0;0;OFF;0.00;0;22.4;20;0;0;0;0;32802;0
2026-08-07 03:45:04;OFF;false;false;0;-56.10;-5.00;93;5463;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;19.9;0;0;0;0;32802;0
2026-08-07 03:45:15;OFF;false;false;0;-56.20;-5.00;93;5463;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;19.8;0;0;0;0;32802;0
2026-08-07 03:45:25;OFF;false;false;0;-56.20;-5.00;93;5463;0;1;26608;-23;0;0;0;OFF;0.00;0;22.4;19.8;0;0;0;0;32802;0
2026-08-07 03:45:35;OFF;false;false;0;-56.10;-5.00;93;5463;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;19.8;0;0;0;0;32802;0
2026-08-07 03:45:45;OFF;false;false;0;-56.10;-5.00;93;5463;0;1;26608;-24;0;0;0;OFF;0.00;0;22.4;19.8;0;0;0;0;32802;0
2026-08-07 03:45:55;OFF;false;false;0;-56.10;-5.00;93;5463;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.8;0;0;0;0;32802;0
2026-08-07 04:00:00;OFF;false;false;0;-56.20;-5.00;93;5450;0;1;26608;-23;0;0;0;OFF;0.00;0;22.4;19.7;0;0;0;0;32802;0
2026-08-07 04:00:15;OFF;false;false;0;-56.20;-5.00;93;5450;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.7;0;0;0;0;32802;0
2026-08-07 04:00:25;OFF;false;false;0;-56.10;-5.00;93;5450;0;1;26600;-23;0;0;0;OFF;0.00;0;22.4;19.7;0;0;0;0;32802;0
2026-08-07 04:00:35;OFF;false;false;0;-56.10;-5.00;93;5450;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.6;0;0;0;0;32802;0
2026-08-07 04:00:45;OFF;false;false;0;-56.20;-5.00;93;5450;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.6;0;0;0;0;32802;0
2026-08-07 04:00:55;OFF;false;false;0;-56.10;-5.00;93;5450;0;1;26608;-23;0;0;0;OFF;0.00;0;22.4;19.6;0;0;0;0;32802;0
2026-08-07 04:15:00;OFF;false;false;0;-56.20;-5.00;93;5444;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.4;0;0;0;0;32802;0
2026-08-07 04:15:10;OFF;false;false;0;-56.20;-5.00;93;5444;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.4;0;0;0;0;32802;0
2026-08-07 04:15:20;OFF;false;false;0;-56.20;-5.00;93;5444;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.4;0;0;0;0;32802;0
2026-08-07 04:15:35;OFF;false;false;0;-56.10;-5.00;93;5444;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.4;0;0;0;0;32802;0
2026-08-07 04:15:45;OFF;false;false;0;-56.10;-5.00;93;5444;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.4;0;0;0;0;32802;0
2026-08-07 04:15:55;OFF;false;false;0;-56.20;-5.00;93;5444;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.4;0;0;0;0;32802;0
2026-08-07 04:30:00;OFF;false;false;0;-56.20;-5.00;93;5439;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.3;0;0;0;0;32802;0
2026-08-07 04:30:10;OFF;false;false;0;-56.20;-5.00;93;5438;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.3;0;0;0;0;32802;0
2026-08-07 04:30:20;OFF;false;false;0;-56.10;-5.00;93;5438;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.3;0;0;0;0;32802;0
2026-08-07 04:30:30;OFF;false;false;0;-56.20;-5.00;93;5438;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.3;0;0;0;0;32802;0
2026-08-07 04:30:40;OFF;false;false;0;-56.20;-5.00;93;5438;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.3;0;0;0;0;32802;0
2026-08-07 04:30:55;OFF;false;false;0;-56.20;-5.00;93;5438;0;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.3;0;0;0;0;32802;0
2026-08-07 04:45:01;OFF;false;false;0;-56.20;-5.00;93;5433;31720;33;26600;-17;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 04:45:11;OFF;false;false;0;-56.10;-5.00;93;5433;25376;4;26600;-23;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 04:45:21;OFF;false;false;0;-56.20;-5.00;93;5433;29785;9;26608;-23;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 04:45:31;OFF;false;false;0;-56.20;-5.00;93;5433;25484;1;26600;-24;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 04:45:41;OFF;false;false;0;-56.20;-5.00;93;5433;26559;1;26608;-15;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 04:45:51;OFF;false;false;0;-56.10;-5.00;93;5433;23495;1;26600;-23;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:00:01;OFF;false;false;0;-56.10;-5.00;93;5427;48333;16;26648;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:00:11;OFF;false;false;0;-56.20;-5.00;93;5427;48333;16;26648;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:00:21;OFF;false;false;0;-56.10;-5.00;93;5427;48333;16;26648;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:00:31;OFF;false;false;0;-56.10;-5.00;93;5427;48333;16;26648;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:00:41;OFF;false;false;0;-56.10;-5.00;93;5427;48333;15;26648;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:00:51;OFF;false;false;0;-56.20;-5.00;93;5427;48333;16;26648;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:15:01;OFF;true;false;0;-56.20;-0.80;93;5427;48387;15;26664;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:15:11;OFF;true;false;0;-56.20;-0.80;93;5427;48387;15;26664;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:15:21;OFF;true;false;0;-56.10;-0.80;93;5427;48387;16;26664;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:15:31;OFF;true;false;0;-56.10;-0.90;93;5427;48387;14;26664;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:15:41;OFF;true;false;0;-56.20;-0.90;93;5427;48387;16;26664;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:15:51;OFF;true;false;0;-56.10;-1.00;93;5427;48387;16;26664;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:30:07;OFF;true;false;0;-56.20;-4.80;93;5428;48387;14;26672;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:30:22;OFF;true;false;0;-56.20;-4.80;93;5428;48387;14;26672;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:30:32;OFF;true;false;0;-56.20;-4.90;93;5428;48387;14;26672;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:30:42;OFF;true;false;0;-56.20;-4.90;93;5428;48387;14;26672;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 05:30:52;OFF;true;false;0;-56.20;-5.00;93;5428;48387;14;26672;0;0;0;0;OFF;0.00;0;22.4;19.2;0;0;0;0;32802;0
2026-08-07 05:45:07;OFF;true;false;0;-56.20;-9.10;93;5428;48387;14;26680;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 05:45:17;OFF;true;false;0;-56.10;-9.10;93;5428;48387;14;26680;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 05:45:27;OFF;true;false;0;-56.20;-9.20;93;5428;48387;14;26680;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 05:45:42;OFF;true;false;0;-56.20;-9.20;93;5428;48387;13;26680;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 05:45:52;OFF;true;false;0;-56.20;-9.30;93;5428;48387;14;26680;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 06:00:11;OFF;true;false;0;-56.10;-13.60;93;5427;48387;14;26680;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 06:00:23;OFF;true;false;0;-56.10;-13.70;93;5427;48387;15;26680;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 06:00:34;OFF;true;false;0;-56.10;-13.80;93;5428;48387;16;26680;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 06:00:45;OFF;true;false;0;-56.10;-13.80;93;5428;48387;15;26680;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 06:00:58;OFF;true;false;0;-56.20;-13.90;93;5428;48387;16;26680;0;0;0;0;OFF;0.00;0;22.4;19.1;0;0;0;0;32802;0
2026-08-07 06:15:07;OFF;true;false;0;-56.00;-18.50;93;5428;48387;16;26680;0;0;0;0;OFF;0.00;14;22.4;19.3;0;0;0;0;32802;0
2026-08-07 06:15:17;OFF;true;false;0;-56.00;-18.60;93;5428;48387;16;26680;0;0;0;0;OFF;0.00;14;22.4;19.3;0;0;0;0;32802;0
2026-08-07 06:15:27;OFF;true;false;0;-56.10;-18.60;93;5428;48387;16;26680;0;0;0;0;OFF;0.00;14;22.4;19.3;0;0;0;0;32802;0
2026-08-07 06:15:37;OFF;true;false;0;-56.00;-18.70;93;5428;48387;16;26680;0;0;0;0;OFF;0.00;14;22.4;19.3;0;0;0;0;32802;0
2026-08-07 06:15:47;OFF;true;false;0;-56.10;-18.80;93;5428;48387;16;26680;0;0;0;0;OFF;0.00;14;22.4;19.3;0;0;0;0;32802;0
2026-08-07 06:15:57;OFF;true;false;0;-56.00;-18.80;93;5428;48387;16;26680;0;0;0;0;OFF;0.00;14;22.4;19.3;0;0;0;0;32802;0
2026-08-07 06:30:04;AUTO;false;false;7;-40.90;55.00;93;5431;48333;1210;26680;0;26675;2191;2322;WEST;97.60;5198;24.9;19.6;0;0;0;0;32800;0
2026-08-07 06:30:14;AUTO;false;false;7;-38.90;55.00;93;5431;48333;1174;26680;0;26675;2191;2322;WEST;97.60;5780;24.9;19.7;0;0;0;0;32800;0
2026-08-07 06:30:24;AUTO;false;false;7;-37.00;55.00;93;5431;48333;1155;26680;0;26706;2124;2322;WEST;97.60;6345;24.9;19.7;0;0;0;0;32800;0
2026-08-07 06:30:34;AUTO;false;false;7;-35.20;55.00;93;5431;48333;1184;26680;0;26671;2219;2322;WEST;97.60;6854;24.9;19.7;0;0;0;0;32800;0
2026-08-07 06:30:44;AUTO;false;false;7;-33.40;55.00;93;5431;48333;1121;26680;0;26706;2094;2225;WEST;97.60;7413;24.9;19.7;0;0;0;0;32800;0
2026-08-07 06:30:59;AUTO;false;false;7;-30.50;55.00;93;5431;48333;1087;26680;0;26706;2005;2225;WEST;97.60;8215;24.9;19.7;0;0;0;0;32800;0
2026-08-07 06:45:08;AUTO;false;false;7;54.80;55.00;93;5431;48333;16;26680;0;0;0;0;OFF;0.00;24281;29.9;21;0;0;0;0;32801;0
2026-08-07 06:45:18;AUTO;false;false;7;54.90;55.00;93;5431;48333;13;26680;0;0;0;0;OFF;0.00;24281;29.9;21;0;0;0;0;32801;0
2026-08-07 06:45:28;AUTO;false;false;7;54.90;55.00;93;5431;48333;13;26680;0;0;0;0;OFF;0.00;24281;29.9;21;0;0;0;0;32801;0
2026-08-07 06:45:38;AUTO;false;false;7;55.00;55.00;93;5431;48333;13;26680;0;0;0;0;OFF;0.00;24281;29.9;21;0;0;0;0;32801;0
2026-08-07 06:45:48;AUTO;false;false;7;54.80;55.00;93;5431;48333;13;26680;0;0;0;0;OFF;0.00;24281;29.9;21.1;0;0;0;0;32801;0
2026-08-07 06:45:59;AUTO;false;false;7;54.90;55.00;93;5431;48333;13;26680;0;0;0;0;OFF;0.00;24281;29.9;21.1;0;0;0;0;32801;0
2026-08-07 07:00:06;AUTO;false;false;7;54.80;55.00;93;5432;48333;16;26680;0;0;0;0;OFF;0.00;24281;34.9;23.3;0;0;0;0;32801;0
